User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,rate_cnt,user_rate_cnt
248477,0590353403,9,Harry Potter And The Sorcerer'S Stone (Book 1),J. K. Rowling,1998,Scholastic,119,61
248477,1558744630,7,Chicken Soup For The Teenage Soul (Chicken Soup For The Soul),Jack Canfield,1997,Health Communications,51,61
248477,0446520802,6,The Notebook,Nicholas Sparks,1996,Warner Books,56,61
248477,0670880728,9,Bridget Jones'S Diary,Helen Fielding,1998,Viking Books,53,61
249894,043935806X,8,Harry Potter And The Order Of The Phoenix (Book 5),J. K. Rowling,2003,Scholastic,206,133
249894,0439139600,8,Harry Potter And The Goblet Of Fire (Book 4),J. K. Rowling,2002,Scholastic Paperbacks,110,133
249894,0312990456,8,One For The Money (A Stephanie Plum Novel),Janet Evanovich,2003,St. Martin's Paperbacks,68,133
249894,1558743669,5,"A Child Called \It\"": One Child'S Courage To Survive""",Dave Pelzer,1995,Health Communications,134,133
249894,0440219078,8,The Giver (21St Century Reference),LOIS LOWRY,1994,Laure Leaf,101,133
249894,0786868716,7,The Five People You Meet In Heaven,Mitch Albom,2003,Hyperion,242,133
249894,0812550706,8,Ender'S Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,Tor Books,117,133
249894,0312291639,8,The Nanny Diaries: A Novel,Emma McLaughlin,2003,St. Martin's Griffin,167,133
249894,0060938455,8,Fast Food Nation: The Dark Side Of The All-American Meal,Eric Schlosser,2002,Perennial,154,133
249894,0140067477,8,The Tao Of Pooh,Benjamin Hoff,1983,Penguin Books,101,133
249894,0380813815,8,"Lamb : The Gospel According To Biff, Christ'S Childhood Pal",Christopher Moore,2003,Perennial,61,133
249894,0553279378,8,I Know Why The Caged Bird Sings,MAYA ANGELOU,1983,Bantam,68,133
249894,1592400876,8,"Eats, Shoots & Leaves: The Zero Tolerance Approach To Punctuation",Lynne Truss,2004,Gotham Books,56,133
249894,0140119906,9,Love In The Time Of Cholera (Penguin Great Books Of The 20Th Century),Gabriel Garcia Marquez,1994,Penguin Books,60,133
252829,043935806X,10,Harry Potter And The Order Of The Phoenix (Book 5),J. K. Rowling,2003,Scholastic,206,10
252829,059035342X,10,Harry Potter And The Sorcerer'S Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,313,10
252829,0439064872,10,Harry Potter And The Chamber Of Secrets (Book 2),J. K. Rowling,2000,Scholastic,189,10
252829,0439136369,10,Harry Potter And The Prisoner Of Azkaban (Book 3),J. K. Rowling,2001,Scholastic,133,10
252829,0439139600,10,Harry Potter And The Goblet Of Fire (Book 4),J. K. Rowling,2002,Scholastic Paperbacks,110,10
252829,0439064864,10,Harry Potter And The Chamber Of Secrets (Book 2),J. K. Rowling,1999,Scholastic,126,10
252829,0439136350,10,Harry Potter And The Prisoner Of Azkaban (Book 3),J. K. Rowling,1999,Scholastic,141,10
252829,0439139597,10,Harry Potter And The Goblet Of Fire (Book 4),J. K. Rowling,2000,Scholastic,137,10
252829,0590353403,10,Harry Potter And The Sorcerer'S Stone (Book 1),J. K. Rowling,1998,Scholastic,119,10
253482,043935806X,10,Harry Potter And The Order Of The Phoenix (Book 5),J. K. Rowling,2003,Scholastic,206,13
253482,0061015725,10,Prey,Michael Crichton,2003,Avon Books,77,13
253482,0439064864,10,Harry Potter And The Chamber Of Secrets (Book 2),J. K. Rowling,1999,Scholastic,126,13
253482,0439136350,10,Harry Potter And The Prisoner Of Azkaban (Book 3),J. K. Rowling,1999,Scholastic,141,13
253482,0439139597,10,Harry Potter And The Goblet Of Fire (Book 4),J. K. Rowling,2000,Scholastic,137,13
253482,0590353403,10,Harry Potter And The Sorcerer'S Stone (Book 1),J. K. Rowling,1998,Scholastic,119,13
253482,0312278586,8,The Nanny Diaries: A Novel,Emma McLaughlin,2002,St. Martin's Press,226,13
253482,0446610399,8,The Rescue,Nicholas Sparks,2001,Warner Books,89,13
260897,043935806X,9,Harry Potter And The Order Of The Phoenix (Book 5),J. K. Rowling,2003,Scholastic,206,52
260897,0446310786,8,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,52
260897,0971880107,2,Wild Animus,Rich Shapero,2004,Too Far,581,52
260897,0345342968,8,Fahrenheit 451,RAY BRADBURY,1987,Del Rey,164,52
260897,0316666343,9,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown",707,52
260897,0345443284,5,While I Was Gone,Sue Miller,1999,Ballantine Books,138,52
260897,0440226430,6,Summer Sisters,Judy Blume,1999,Dell Publishing Company,214,52
260897,0375725784,10,A Heartbreaking Work Of Staggering Genius,Dave Eggers,2001,Vintage Books USA,144,52
260897,0439139600,9,Harry Potter And The Goblet Of Fire (Book 4),J. K. Rowling,2002,Scholastic Paperbacks,110,52
260897,0446609404,5,Cradle And All,James Patterson,2001,Warner Vision,63,52
260897,0316284955,6,White Oleander : A Novel (Oprah'S Book Club),Janet Fitch,2000,Back Bay Books,171,52
260897,0440211263,6,Circle Of Friends,Maeve Binchy,1991,Dell,80,52
260897,0805063897,8,Nickel And Dimed: On (Not) Getting By In America,Barbara Ehrenreich,2002,Owl Books,134,52
260897,0312278586,8,The Nanny Diaries: A Novel,Emma McLaughlin,2002,St. Martin's Press,226,52
260897,0060928336,8,Divine Secrets Of The Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial,320,52
260897,0375726403,9,Empire Falls,Richard Russo,2002,Vintage Books USA,145,52
260897,0743418174,7,Good In Bed,Jennifer Weiner,2002,Washington Square Press,236,52
260897,0380727501,9,Notes From A Small Island,Bill Bryson,1997,Perennial,50,52
260897,0451203895,6,4 Blondes,Candace Bushnell,2002,Signet Book,52,52
260897,044651652X,4,The Bridges Of Madison County,Robert James Waller,1992,Warner Books,152,52
260897,0374129983,10,The Corrections,Jonathan Franzen,2001,Farrar Straus & Giroux,61,52
260897,0061097101,5,The Saving Graces: A Novel,Patricia Gaffney,2000,HarperTorch,83,52
260897,0141000198,7,Bridget Jones'S Diary,Helen Fielding,2001,Penguin Putnam,78,52
260897,0743227441,8,The Other Boleyn Girl,Philippa Gregory,2002,Touchstone,88,52
260897,0440235596,6,Tara Road,Maeve Binchy,2000,Dell Publishing Company,95,52
262118,043935806X,10,Harry Potter And The Order Of The Phoenix (Book 5),J. K. Rowling,2003,Scholastic,206,10
262118,0060502258,10,The Divine Secrets Of The Ya-Ya Sisterhood: A Novel,Rebecca Wells,2002,HarperTorch,166,10
264525,043935806X,10,Harry Potter And The Order Of The Phoenix (Book 5),J. K. Rowling,2003,Scholastic,206,51
264525,0446608955,10,A Walk To Remember,Nicholas Sparks,2000,Warner Books,124,51
264525,0316666343,9,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown",707,51
264525,0446672211,10,Where The Heart Is (Oprah'S Book Club (Paperback)),Billie Letts,1998,Warner Books,295,51
264525,0440226430,10,Summer Sisters,Judy Blume,1999,Dell Publishing Company,214,51
264525,0385730586,6,Sisterhood Of The Traveling Pants,ANN BRASHARES,2003,Delacorte Books for Young Readers,61,51
264525,0439139597,10,Harry Potter And The Goblet Of Fire (Book 4),J. K. Rowling,2000,Scholastic,137,51
264525,1558743669,5,"A Child Called \It\"": One Child'S Courage To Survive""",Dave Pelzer,1995,Health Communications,134,51
264525,0446610399,6,The Rescue,Nicholas Sparks,2001,Warner Books,89,51
264525,1558744630,10,Chicken Soup For The Teenage Soul (Chicken Soup For The Soul),Jack Canfield,1997,Health Communications,51,51
264525,080410526X,10,All I Really Need To Know,ROBERT FULGHUM,1989,Ivy Books,93,51
265889,043935806X,10,Harry Potter And The Order Of The Phoenix (Book 5),J. K. Rowling,2003,Scholastic,206,172
265889,0312966970,5,Four To Score (A Stephanie Plum Novel),Janet Evanovich,1999,St. Martin's Paperbacks,103,172
265889,0375707972,8,The Reader,Bernhard Schlink,1999,Vintage Books USA,145,172
265889,0515136379,10,Key Of Knowledge (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books,50,172
265889,0515136530,10,"Key Of Valor (Roberts, Nora. Key Trilogy, 3.)",Nora Roberts,2003,Jove Pubns,51,172
265889,0446670251,9,The Virgin Suicides,Jeffrey Eugenides,1994,Warner Books,90,172
265889,0671028375,8,Fatal Voyage,Kathy Reichs,2002,Pocket,51,172
265889,1400034779,10,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,183,172
265889,0140293248,9,The Girls' Guide To Hunting And Fishing,Melissa Bank,2000,Penguin Books,165,172
265889,051513628X,10,Key Of Light (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books,50,172
265889,0312983271,8,Full House (Janet Evanovich'S Full Series),Janet Evanovich,2002,St. Martin's Paperbacks,113,172
267830,043935806X,6,Harry Potter And The Order Of The Phoenix (Book 5),J. K. Rowling,2003,Scholastic,206,22
267830,0316777722,9,Me Talk Pretty One Day,David Sedaris,2000,"Little, Brown",57,22
267830,059035342X,8,Harry Potter And The Sorcerer'S Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,313,22
267830,0439064872,8,Harry Potter And The Chamber Of Secrets (Book 2),J. K. Rowling,2000,Scholastic,189,22
267830,0439136369,8,Harry Potter And The Prisoner Of Azkaban (Book 3),J. K. Rowling,2001,Scholastic,133,22
267830,0439139600,9,Harry Potter And The Goblet Of Fire (Book 4),J. K. Rowling,2002,Scholastic Paperbacks,110,22
267830,0394820371,8,The Phantom Tollbooth,Norton Juster,1993,Yearling Books,58,22
271176,043935806X,10,Harry Potter And The Order Of The Phoenix (Book 5),J. K. Rowling,2003,Scholastic,206,38
271176,0446310786,10,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,38
271176,0440414806,7,Holes (Yearling Newbery),LOUIS SACHAR,2000,Yearling,76,38
271176,0316769487,10,The Catcher In The Rye,J.D. Salinger,1991,"Little, Brown",243,38
271176,0345339681,10,The Hobbit : The Enchanting Prelude To The Lord Of The Rings,J.R.R. TOLKIEN,1986,Del Rey,161,38
271176,0385484518,7,"Tuesdays With Morrie: An Old Man, A Young Man, And Life'S Greatest Lesson",MITCH ALBOM,1997,Doubleday,200,38
271176,0345339703,10,"The Fellowship Of The Ring (The Lord Of The Rings, Part 1)",J.R.R. TOLKIEN,1986,Del Rey,131,38
271176,0679429220,9,Midnight In The Garden Of Good And Evil: A Savannah Story,John Berendt,1994,Random House,107,38
271176,0439064864,10,Harry Potter And The Chamber Of Secrets (Book 2),J. K. Rowling,1999,Scholastic,126,38
271176,0439136350,10,Harry Potter And The Prisoner Of Azkaban (Book 3),J. K. Rowling,1999,Scholastic,141,38
271176,0439139597,10,Harry Potter And The Goblet Of Fire (Book 4),J. K. Rowling,2000,Scholastic,137,38
271176,0590353403,10,Harry Potter And The Sorcerer'S Stone (Book 1),J. K. Rowling,1998,Scholastic,119,38
271176,0786868716,6,The Five People You Meet In Heaven,Mitch Albom,2003,Hyperion,242,38
271176,0812550706,10,Ender'S Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,Tor Books,117,38
271176,0380002930,8,Watership Down,Richard Adams,1976,Avon,100,38
271176,0345413350,10,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,1997,Del Rey,80,38
271176,0345339738,10,"The Return Of The King (The Lord Of The Rings, Part 3)",J.R.R. TOLKIEN,1986,Del Rey,77,38
271448,043935806X,10,Harry Potter And The Order Of The Phoenix (Book 5),J. K. Rowling,2003,Scholastic,206,115
271448,0440498058,7,A Wrinkle In Time,MADELEINE L'ENGLE,1998,Yearling,81,115
271448,0971880107,2,Wild Animus,Rich Shapero,2004,Too Far,581,115
271448,0064407667,8,"The Bad Beginning (A Series Of Unfortunate Events, Book 1)",Lemony Snicket,1999,HarperCollins,113,115
271448,044023722X,10,A Painted House,John Grisham,2001,Dell Publishing Company,281,115
271448,0312195516,9,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,383,115
271448,0804114986,9,The Bonesetter'S Daughter,Amy Tan,2002,Ballantine Books,112,115
271448,0316666343,10,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown",707,115
271448,0375707972,6,The Reader,Bernhard Schlink,1999,Vintage Books USA,145,115
271448,0743225406,9,The Shipping News : A Novel,Annie Proulx,2001,Scribner,69,115
271448,0316769487,7,The Catcher In The Rye,J.D. Salinger,1991,"Little, Brown",243,115
271448,0345443284,9,While I Was Gone,Sue Miller,1999,Ballantine Books,138,115
271448,0446672211,10,Where The Heart Is (Oprah'S Book Club (Paperback)),Billie Letts,1998,Warner Books,295,115
271448,0743237188,10,Fall On Your Knees (Oprah #45),Ann-Marie MacDonald,2002,Touchstone,127,115
271448,0316569321,9,White Oleander : A Novel,Janet Fitch,1999,"Little, Brown",120,115
271448,0446605239,4,The Notebook,Nicholas Sparks,1998,Warner Books,206,115
271448,0439139600,10,Harry Potter And The Goblet Of Fire (Book 4),J. K. Rowling,2002,Scholastic Paperbacks,110,115
271448,0375703063,8,A Virtuous Woman (Oprah'S Book Club (Paperback)),Kaye Gibbons,1997,Vintage Books,55,115
271448,0671038184,8,Jewel,Bret Lott,1999,Washington Square Press,82,115
271448,155874262X,9,Chicken Soup For The Soul (Chicken Soup For The Soul),Jack Canfield,1993,Health Communications,95,115
271448,0060987103,9,Wicked: The Life And Times Of The Wicked Witch Of The West,Gregory Maguire,1996,Regan Books,156,115
271448,0451202341,10,Back Roads,Tawni O'Dell,2001,Signet Book,51,115
271448,0385505833,9,Skipping Christmas,JOHN GRISHAM,2001,Doubleday,120,115
271448,038533334X,6,Charming Billy,Alice McDermott,1999,Delta,51,115
271448,0060928336,10,Divine Secrets Of The Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial,320,115
271448,0375702709,5,A Lesson Before Dying (Vintage Contemporaries (Paperback)),Ernest J. Gaines,1997,Vintage Books USA,83,115
271448,0312291639,10,The Nanny Diaries: A Novel,Emma McLaughlin,2003,St. Martin's Griffin,167,115
271448,1400032717,10,The Curious Incident Of The Dog In The Night-Time (Vintage Contemporaries),Mark Haddon,2004,Vintage,51,115
271448,037570504X,9,"Breath, Eyes, Memory",Edwidge Danticat,1998,Vintage Books USA,51,115
271448,0312305060,7,The Hours: A Novel,Michael Cunningham,2002,Picador,129,115
271448,0684853515,8,Hearts In Atlantis : New Fiction,Stephen King,1999,Scribner,50,115
271448,038079487X,7,What Looks Like Crazy On An Ordinary Day,Pearl Cleage,1998,Perennial,98,115
271448,0375700757,7,Cold Mountain : A Novel,CHARLES FRAZIER,1998,Vintage,134,115
271448,0452282829,10,We Were The Mulvaneys,Joyce Carol Oates,1996,Plume,139,115
271448,068484477X,7,Stones From The River,Ursula Hegi,1997,Touchstone,125,115
271448,0440213525,7,The Client,John Grisham,1994,Dell Publishing Company,145,115
271448,0553274295,10,Where The Red Fern Grows,Wilson Rawls,1984,Random House Children's Books,57,115
271448,0312966091,9,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,1998,St. Martin's Paperbacks,95,115
271448,0064472272,8,"Angus, Thongs And Full-Frontal Snogging: Confessions Of Georgia Nicolson",Louise Rennison,2001,HarperTempest,57,115
271448,1592400876,10,"Eats, Shoots & Leaves: The Zero Tolerance Approach To Punctuation",Lynne Truss,2004,Gotham Books,56,115
276165,043935806X,10,Harry Potter And The Order Of The Phoenix (Book 5),J. K. Rowling,2003,Scholastic,206,35
276165,0385504209,9,The Da Vinci Code,Dan Brown,2003,Doubleday,487,35
276165,0671027360,8,Angels & Demons,Dan Brown,2001,Pocket Star,269,35
276165,0316769487,10,The Catcher In The Rye,J.D. Salinger,1991,"Little, Brown",243,35
276165,0515136379,10,Key Of Knowledge (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books,50,35
276165,0515136530,10,"Key Of Valor (Roberts, Nora. Key Trilogy, 3.)",Nora Roberts,2003,Jove Pubns,51,35
276165,0439064864,10,Harry Potter And The Chamber Of Secrets (Book 2),J. K. Rowling,1999,Scholastic,126,35
276165,0439136350,10,Harry Potter And The Prisoner Of Azkaban (Book 3),J. K. Rowling,1999,Scholastic,141,35
276165,0439139597,10,Harry Potter And The Goblet Of Fire (Book 4),J. K. Rowling,2000,Scholastic,137,35
276165,0590353403,10,Harry Potter And The Sorcerer'S Stone (Book 1),J. K. Rowling,1998,Scholastic,119,35
276165,051513628X,10,Key Of Light (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books,50,35
276165,0312291639,9,The Nanny Diaries: A Novel,Emma McLaughlin,2003,St. Martin's Griffin,167,35
276165,0440206154,9,Red Dragon,Thomas Harris,2000,Dell Publishing Company,166,35
276165,0345444884,10,The Talisman,STEPHEN KING,2001,Ballantine Books,52,35
36606,0440220602,10,The Chamber,John Grisham,1995,Dell Publishing Company,146,96
36606,014029628X,8,Girl In Hyacinth Blue,Susan Vreeland,2000,Penguin Books,80,96
36606,0679731148,5,A Year In Provence,Peter Mayle,1991,Vintage Books USA,67,96
36606,0142001740,10,The Secret Life Of Bees,Sue Monk Kidd,2003,Penguin Books,307,96
36606,0446605239,10,The Notebook,Nicholas Sparks,1998,Warner Books,206,96
36606,0449907481,5,A Thousand Acres (Ballantine Reader'S Circle),JANE SMILEY,1992,Ballantine Books,74,96
36606,0440211263,5,Circle Of Friends,Maeve Binchy,1991,Dell,80,96
36606,0590353403,10,Harry Potter And The Sorcerer'S Stone (Book 1),J. K. Rowling,1998,Scholastic,119,96
36606,0446610399,8,The Rescue,Nicholas Sparks,2001,Warner Books,89,96
36606,0440219078,10,The Giver (21St Century Reference),LOIS LOWRY,1994,Laure Leaf,101,96
36606,0060928336,9,Divine Secrets Of The Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial,320,96
36606,0449212602,9,The Handmaid'S Tale,Margaret Atwood,1989,Fawcett Books,111,96
36606,0385511612,5,Bleachers,John Grisham,2003,Doubleday,74,96
36606,0786868716,10,The Five People You Meet In Heaven,Mitch Albom,2003,Hyperion,242,96
36606,0060922532,5,Pigs In Heaven,Barbara Kingsolver,1994,Perennial,53,96
36606,0312291639,10,The Nanny Diaries: A Novel,Emma McLaughlin,2003,St. Martin's Griffin,167,96
36606,080213825X,5,Four Blondes,Candace Bushnell,2001,Grove Press,54,96
36606,0385424728,10,The Chamber,John Grisham,1994,Doubleday Books,55,96
36606,0312305060,5,The Hours: A Novel,Michael Cunningham,2002,Picador,129,96
36606,0425152251,5,Sophie'S World: A Novel About The History Of Philosophy,Jostein Gaarder,1996,Berkley Publishing Group,94,96
36606,0425192725,5,Q Is For Quarry,Sue Grafton,2003,Berkley Publishing Group,54,96
36606,0743227441,10,The Other Boleyn Girl,Philippa Gregory,2002,Touchstone,88,96
36606,0553279378,5,I Know Why The Caged Bird Sings,MAYA ANGELOU,1983,Bantam,68,96
36606,0743224574,10,A Beautiful Mind: The Life Of Mathematical Genius And Nobel Laureate John Nash,Sylvia Nasar,2001,Simon & Schuster,50,96
36606,044651862X,8,The Celestine Prophecy (Celestine Prophecy),James Redfield,1994,Warner Books,72,96
72636,055356451X,9,Night Sins,TAMI HOAG,1995,Bantam,56,10
72636,0679746048,7,"Girl, Interrupted",SUSANNA KAYSEN,1994,Vintage,118,10
72636,0345378482,7,The Andromeda Strain,MICHAEL CRICHTON,1992,Ballantine Books,70,10
73394,0375760911,9,The Idiot Girls' Action Adventure Club,Laurie Notaro,2002,Villard Books,50,26
73394,0380718340,10,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1994,Avon,80,26
73394,0345339681,10,The Hobbit : The Enchanting Prelude To The Lord Of The Rings,J.R.R. TOLKIEN,1986,Del Rey,161,26
73394,0385730586,8,Sisterhood Of The Traveling Pants,ANN BRASHARES,2003,Delacorte Books for Young Readers,61,26
73394,0345387651,10,The Cider House Rules,John Irving,1994,Ballantine Books,92,26
73394,0786868716,10,The Five People You Meet In Heaven,Mitch Albom,2003,Hyperion,242,26
73394,0670880728,9,Bridget Jones'S Diary,Helen Fielding,1998,Viking Books,53,26
